ID_0,ID_1,ISO,NAME
247,1,VNM,d?ng b?ng sông C?u Long,
247,2,VNM,Ð?ng B?ng Sông H?ng,
247,3,VNM,Ðông B?c,
247,4,VNM,Ðông Nam B?,
247,5,VNM,B?c Trung B?,
247,6,VNM,Nam Trung B?,
247,7,VNM,Tây B?c,
247,8,VNM,Tây Nguyên,
247,14,VNM,NA,
248,1,VIR,Saint Croix,
249,2,WLF,Singave,
249,3,WLF,Uvéa,
250,1,ESH,Boujdour,
250,2,ESH,Es Semara,
250,3,ESH,Laayoune,
250,4,ESH,Oued el Dahab,
251,1,YEM,`Adan,
251,2,YEM,Abyan,
251,3,YEM,Al Bayda',
251,4,YEM,Al Dali',
251,5,YEM,Al Hudaydah,
251,6,YEM,Al Jawf,
251,7,YEM,Al Mahrah,
251,10,YEM,Amran,
251,11,YEM,Dhamar,
251,12,YEM,Hadramawt,
251,13,YEM,Hajjah,
251,14,YEM,Ibb,
251,15,YEM,Lahij,
251,16,YEM,Ma'rib,
251,17,YEM,Raymah,
251,18,YEM,Sa`dah,
251,19,YEM,San`a',
251,20,YEM,Shabwah,
251,21,YEM,Ta`izz,
252,1,ZMB,Central,
252,2,ZMB,Copperbelt,
252,3,ZMB,Eastern,
252,4,ZMB,Luapula,
252,5,ZMB,Lusaka,
252,6,ZMB,North-Western,
252,7,ZMB,Northern,
252,8,ZMB,Southern,
252,9,ZMB,Western,
253,3,ZWE,Manicaland,
253,4,ZWE,Mashonaland Central,
253,5,ZWE,Mashonaland East,
253,6,ZWE,Mashonaland West,
253,7,ZWE,Masvingo,
253,8,ZWE,Matabeleland North,
253,9,ZWE,Matabeleland South,
253,10,ZWE,Midlands
